Credit_Limit,X2,X3,X4,Age,Pay_Status_Sep,Pay_Status_Aug,Pay_Status_Jul,X9,X10,X11,Bill_Sep,Bill_Aug,Bill_Jul,X15,X16,X17,Pay_Amt_Sep,Pay_Amt_Aug,Pay_Amt_Jul,X21,X22,X23,PD_Score,Decision,Expected_Loss
50000,2,3,1,61,2,0,0,0,2,0,5016,6065,6985,6354,4908,3724,1135,1055,656,0,133,50,0.8697448690095146,REJECT,19569.25955271408
500000,1,3,1,49,-1,-1,-1,-1,-1,-1,12536,27882,35031,42145,7347,152769,28023,35477,42360,7387,153532,15603,0.0910432204038046,APPROVE,20484.724590856033
90000,1,2,2,29,0,0,0,0,0,0,85769,87877,89766,63793,24265,25713,3535,3703,2085,1026,2000,2000,0.3837941194064526,MANUAL REVIEW,15543.66183596133
360000,2,1,1,35,-1,-1,-2,-2,-2,-2,10621,0,0,0,150,137,0,0,0,150,137,0,0.31897650091593693,MANUAL REVIEW,51674.19314838179
410000,2,5,1,42,0,0,0,0,0,0,338106,342904,344464,240865,234939,240176,15000,14000,9000,8500,9000,8300,0.23341314826724466,APPROVE,43064.72585530664
750000,2,1,1,41,0,0,0,0,-1,-1,184022,163441,92767,75696,35485,4889,6817,2330,2705,50854,4913,550,0.18428399683955618,APPROVE,62195.84893335021
30000,2,3,1,33,1,2,2,2,0,0,39995,38049,35435,31976,29704,27687,1700,1100,0,1030,1000,3330,0.755009135857769,REJECT,10192.62333407988
240000,2,3,1,35,0,0,0,0,0,0,238166,236686,186613,189470,119525,121178,8522,9100,8244,5000,5000,4011,0.3339818633395285,MANUAL REVIEW,36070.041240669074
400000,2,4,1,37,-2,-2,-2,-2,-2,-2,14889,929,1191,11930,11286,5766,929,1191,11930,11286,5766,16520,0.03795028414041552,APPROVE,6831.051145274794
180000,2,1,2,27,-1,0,0,0,2,0,4676,5764,6837,9367,8758,8800,1500,1500,2989,0,500,500,0.4945654727488975,MANUAL REVIEW,40059.8032926607
10000,2,3,1,44,5,4,3,2,2,2,8678,8401,8128,7841,8579,8317,0,0,0,1000,0,1000,0.8920988789482558,REJECT,4014.4449552671513
50000,1,2,2,24,-1,-1,-1,-1,-1,0,390,390,390,390,780,390,390,390,390,780,0,390,0.5010195185439345,MANUAL REVIEW,11272.939167238526
290000,1,2,1,38,-1,-1,-1,-1,-1,0,3137,7999,2948,-6097,11037,17834,8042,2980,2777,17941,10002,10000,0.22761054155786978,APPROVE,29703.17567330201
240000,2,1,2,28,0,0,0,0,0,0,237633,200572,189615,197092,201528,197155,7065,6002,10002,7030,6275,8088,0.24582641456945967,APPROVE,26549.252773501645
80000,2,2,1,46,0,0,-1,0,0,0,4742,3913,6383,5016,1760,2783,1277,6387,102,35,1850,6099,0.35444075627717136,MANUAL REVIEW,12759.86722597817
130000,1,2,1,47,-1,-1,-1,-1,-1,-2,5837,21038,722,4399,0,0,21038,729,4399,0,0,5239,0.38329623530474505,MANUAL REVIEW,22422.829765327588
180000,1,1,1,45,-1,-1,-1,-1,-1,-1,4453,3310,7226,5060,2832,1890,3310,7228,5060,2832,1890,2576,0.2881186558526023,APPROVE,23337.61112406079
200000,2,1,2,27,-1,-1,-2,-2,-1,-1,134,0,0,0,101,0,0,0,0,101,0,0,0.4127403962719555,MANUAL REVIEW,37146.635664475994
20000,1,1,2,23,-1,-1,-1,-1,-1,-1,14697,11983,4098,14899,10170,7151,12483,4098,14899,10170,427,0,0.28856181952161225,APPROVE,2597.0563756945103
230000,2,2,2,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.5680100204280673,MANUAL REVIEW,58789.03711430496
50000,1,3,3,55,0,0,0,0,0,0,23498,22625,20197,19528,19520,17420,1336,1348,1257,639,622,638,0.36522362466496794,MANUAL REVIEW,8217.531554961779
50000,1,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.33396613447191625,MANUAL REVIEW,7514.238025618115
20000,1,3,2,24,1,2,0,0,0,0,20464,19322,19004,19558,19176,19441,4,1640,1589,1000,1001,1004,0.6163052929451309,REJECT,5546.747636506178
360000,1,2,1,34,0,0,0,0,0,0,31580,32618,33610,34281,34944,35498,1549,1541,1212,1200,1000,1000,0.2247765631822233,APPROVE,36413.80323552018
30000,1,2,1,25,0,0,0,0,0,0,11355,12670,13383,14699,14688,16749,1512,1225,1541,530,2302,0,0.48243397230855906,MANUAL REVIEW,6512.858626165547
230000,1,3,1,30,0,0,0,0,0,0,105105,51584,44005,35161,24985,25176,2068,1894,1466,1018,1136,503,0.1848344391216509,APPROVE,19130.36444909087
300000,1,2,1,44,0,0,2,2,0,0,223211,239061,239874,233894,169520,160385,21000,6000,3662,6000,6000,6000,0.5889850817204139,MANUAL REVIEW,79512.98603225588
380000,1,1,2,41,0,0,2,0,0,0,350341,357703,344460,347754,334891,340728,28400,0,12800,12500,12500,12000,0.48861651929903716,MANUAL REVIEW,83553.42480013536
70000,2,2,2,26,0,0,0,0,0,0,65229,66348,67292,67091,49303,49350,3000,3100,2400,2000,2000,2000,0.3814062078174623,MANUAL REVIEW,12014.295546250063
100000,1,1,2,39,-1,-1,-1,-1,-1,-1,1442,1261,1411,1411,1075,1139,1261,1411,1411,1075,1500,0,0.3983422365868817,MANUAL REVIEW,17925.40064640968
200000,2,2,1,32,0,0,0,0,0,0,47550,51427,52672,53682,51841,52921,5000,2672,2492,2006,2069,2258,0.14806209364004264,APPROVE,13325.588427603838
50000,1,3,2,28,0,0,0,0,0,0,57207,58211,48160,48398,17942,16334,2000,2100,1300,650,600,1652,0.44571610285783625,MANUAL REVIEW,10028.612314301316
60000,1,1,2,31,1,-2,-2,-1,0,-1,0,-880,-2640,1760,880,3110,0,0,4400,0,3110,0,0.4399444726885989,MANUAL REVIEW,11878.50076259217
320000,2,1,2,30,-1,-1,-1,-1,-1,-1,10283,2488,5187,11735,2280,9404,2488,5209,11735,2280,9404,3660,0.13659774712453282,APPROVE,19670.075585932726
200000,2,2,1,36,-1,-1,-1,-1,-1,-1,390,1308,1662,14490,34902,390,1308,1662,14987,34902,390,7500,0.4030320591713918,MANUAL REVIEW,36272.88532542526
10000,1,2,2,25,4,3,3,2,0,0,5365,5731,6095,6351,6603,6855,600,600,500,500,500,500,0.8252953245322674,REJECT,3713.8289603952035
180000,2,3,1,43,-2,-1,0,0,0,0,130500,47346,48176,49140,48129,45759,47346,1678,1642,2000,2000,1424,0.2197099197746654,APPROVE,17796.503501747895
80000,1,2,1,29,0,0,-1,-1,-1,0,80832,40283,317,401,34985,37004,2000,450,500,35000,3000,2000,0.3341389832765478,MANUAL REVIEW,12029.00339795572
260000,2,1,1,42,0,-1,-1,0,-1,-1,8606,3856,12996,8788,15104,16764,3856,13000,0,15104,16764,9118,0.28507880998125573,APPROVE,33354.220767806924
100000,1,3,1,37,0,0,0,0,0,-1,31647,32935,32689,17246,3175,35311,2129,1686,1043,409,62380,945,0.23418799476136395,APPROVE,10538.459764261377
10000,1,2,2,23,0,0,0,0,2,2,5857,6722,8305,9405,9100,13392,1117,1700,1230,0,761,0,0.6388350869701697,REJECT,2874.7578913657635
200000,2,2,2,27,2,2,0,0,0,0,186806,166153,157633,145423,146202,144685,0,6908,5200,5400,5700,9101,0.855728096191161,REJECT,77015.52865720449
60000,2,1,2,32,0,0,0,0,0,0,59166,39328,38313,28660,31398,9966,2000,2300,1700,10000,1200,20000,0.24068631847095306,APPROVE,6498.5305987157335
100000,1,1,1,36,0,0,0,0,0,0,23070,18806,20183,21540,25775,0,1700,2000,2000,5000,0,0,0.21105429465302944,APPROVE,9497.443259386324
50000,2,2,1,38,-1,-1,-1,-1,-1,-1,588,588,926,643,643,643,588,926,643,643,643,643,0.5245291042368003,MANUAL REVIEW,11801.904845328008
320000,2,2,2,34,-1,-1,-1,-1,0,-1,7806,2944,11755,52566,36658,42332,2944,11768,52592,0,42332,27435,0.20245462280491386,APPROVE,29153.465683907598
260000,2,1,2,33,1,-2,-2,-2,-1,-1,0,0,0,0,1980,2500,0,0,0,1980,2500,0,0.5110521661554298,MANUAL REVIEW,59793.10344018529
160000,2,3,1,55,-1,-1,-1,-1,-1,-1,4144,2016,3384,1449,5542,7314,2016,3399,1449,5590,7314,1579,0.30642215672539236,MANUAL REVIEW,22062.395284228252
80000,1,3,2,66,0,0,0,0,0,0,58592,52465,16937,15159,12195,0,2912,3000,3000,3000,0,0,0.1353072979661771,APPROVE,4871.062726782376
180000,1,1,2,31,-1,-1,-1,-2,-2,-2,300,253,0,0,0,0,253,0,0,0,0,3642,0.4082244494086127,MANUAL REVIEW,33066.180402097634
360000,2,2,1,39,1,-1,-1,-1,-1,-1,0,791,173,1640,287,2418,791,173,1640,287,2426,507,0.39965865876453327,MANUAL REVIEW,64744.70271985439
150000,1,3,1,38,0,0,0,0,0,0,40441,38497,39552,40393,41243,42157,2000,2000,1500,1500,1600,1600,0.17915441869093296,APPROVE,12092.923261637974
20000,1,2,2,25,0,0,0,0,0,0,13896,12906,13983,10983,5400,0,2000,2500,2000,0,0,0,0.4126875069285273,MANUAL REVIEW,3714.1875623567457
210000,2,3,2,36,2,0,0,0,0,0,420522,203447,206683,99411,63322,73433,16000,6549,4500,2407,12700,3200,0.7272996559109359,REJECT,68729.81748358345
180000,2,1,1,53,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.7383490774701807,REJECT,59806.27527508464
50000,2,2,2,22,2,2,2,2,2,2,36665,40362,39441,41318,13996,14974,4626,0,3003,0,1206,0,0.8728657292069204,REJECT,19639.47890715571
10000,2,3,2,22,0,0,0,0,-2,-2,8109,9778,8259,0,0,0,2000,1036,0,0,0,0,0.6383444652299858,REJECT,2872.5500935349364
300000,1,1,2,30,0,0,0,0,0,0,237372,243409,250477,254808,260562,266200,10000,11000,10000,10000,10000,10000,0.2288699135374341,APPROVE,30897.438327553602
90000,2,2,2,26,0,0,0,0,0,0,83900,84236,79623,70039,70962,71013,4022,2917,2500,2451,2600,2700,0.28868519914176327,APPROVE,11691.750565241413
120000,2,2,2,38,-1,2,2,-1,-1,0,652,652,0,326,652,326,0,0,326,652,0,326,0.7277541236712791,REJECT,39298.72267824907
400000,2,1,2,36,-1,-1,0,-1,-1,-1,39601,21357,30689,2514,4215,827,21357,10689,2514,4215,827,10827,0.10555666432744693,APPROVE,19000.199578940446
150000,2,1,2,36,0,0,0,0,0,0,43544,47751,49096,49848,52007,54161,5000,5000,3000,3000,3000,3500,0.1305558305074448,APPROVE,8812.518559252523
150000,1,1,2,29,0,0,0,0,0,0,4614,6370,9243,10280,10637,10916,2000,3000,1500,527,600,1000,0.22921306925876517,APPROVE,15471.88217496665
160000,1,1,2,29,-1,-1,-2,-1,0,0,4908,0,0,3166,3166,0,0,0,3166,0,0,4493,0.2279185535950468,APPROVE,16410.135858843372
370000,1,1,2,30,0,0,0,0,0,0,333930,280727,285705,295747,250158,255956,13000,11000,15000,10000,10000,12000,0.22839752896794022,APPROVE,38028.18857316205
180000,1,1,2,26,-1,-1,-1,-1,-1,-1,758,0,1022,2004,0,2051,0,1022,2016,0,2051,0,0.4070420109487391,MANUAL REVIEW,32970.40288684787
30000,1,2,2,37,3,2,2,7,7,7,2379,2379,2379,2379,2379,2379,0,0,0,0,0,0,0.9550210179373265,REJECT,12892.783742153908
50000,2,2,1,30,0,0,0,0,-2,-2,34811,30753,6680,0,0,0,2000,1000,0,0,0,0,0.3775685390839855,MANUAL REVIEW,8495.292129389674
250000,1,1,1,46,-1,-1,-1,-1,-1,-1,1197,-19,3121,2372,502,1979,0,3140,2387,504,1989,19150,0.44647310460469647,MANUAL REVIEW,50228.22426802835
50000,2,3,1,24,-1,-1,2,0,-1,-1,18965,21647,20731,13555,2338,41191,3000,15,587,2338,41191,18957,0.3883108422432655,MANUAL REVIEW,8736.993950473474
120000,2,1,1,41,0,0,0,0,0,0,118847,113190,114113,111593,112533,111672,5000,6000,5000,5000,5000,5000,0.21596534524009844,APPROVE,11662.128642965317
100000,1,2,1,51,3,4,3,2,2,2,56002,55557,54083,54601,55585,57027,1000,0,2000,2000,2500,0,0.8754460813717153,REJECT,39395.07366172719
240000,2,1,1,33,0,0,0,0,0,0,214361,218626,223329,227820,227154,231935,7830,8231,8332,8187,8500,8029,0.23050911780365085,APPROVE,24894.984722794292
70000,1,1,2,27,0,0,0,0,-2,-1,64317,59944,30206,0,0,5000,2500,1000,0,0,5000,5862,0.28154388216741627,APPROVE,8868.632288273613
60000,2,2,1,29,-1,-1,-1,-1,-1,-1,1033,2076,26,3742,3352,3570,2081,26,4822,3352,3570,1799,0.35060672758395756,MANUAL REVIEW,9466.381644766854
100000,2,2,1,36,-2,-2,-2,-2,-2,-2,2205,0,1983,3543,0,0,0,1983,3543,0,0,2645,0.3960207186594265,MANUAL REVIEW,17820.932339674193
150000,1,1,1,46,2,2,2,2,2,2,148364,150565,150254,64644,40150,41250,5400,5026,1722,1500,3000,108058,0.8881553208941002,REJECT,59950.48416035177
210000,1,1,2,35,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,0.5942198786719343,MANUAL REVIEW,56153.77853449779
300000,2,2,1,46,0,0,-1,0,-1,0,5287,5750,2977,4796,2367,7367,3000,3000,2500,2367,5000,3000,0.2038234365398059,APPROVE,27516.163932873795
10000,1,2,2,24,-1,2,2,2,0,0,2887,1923,2989,2813,2008,2132,0,1500,0,0,150,0,0.7979009371751689,REJECT,3590.5542172882597
140000,2,2,1,28,0,0,0,0,0,0,132070,134766,106450,106422,104337,106886,6000,4000,4000,4000,4300,3600,0.33086836465561964,MANUAL REVIEW,20844.70697330404
90000,1,3,1,56,2,0,0,2,2,0,48900,37039,36334,34214,30789,28994,2000,4000,1100,0,1050,1034,0.7005086416362134,REJECT,28370.599986266647
360000,2,2,1,42,-2,-2,-2,-2,-2,-2,2333,6295,0,0,1070,0,6295,0,0,1070,0,0,0.2665107296476513,APPROVE,43174.738202919514
80000,1,2,2,27,0,0,0,0,0,0,60829,57556,59083,60051,41757,42641,2061,2455,2667,2002,2055,1000,0.2880158839224901,APPROVE,10368.571821209645
340000,2,2,2,39,0,0,0,0,0,0,332319,308286,315601,318616,243586,248766,12500,13775,10631,8900,9200,9525,0.3789453700099276,MANUAL REVIEW,57978.64161151893
90000,2,1,2,27,0,0,0,0,0,0,56754,58835,59461,60974,62339,63648,3000,2200,2500,2500,2500,2600,0.19708730993136583,APPROVE,7982.036052220316
80000,2,1,2,26,-1,-1,-1,-1,-2,-1,4620,2991,1441,1608,1453,4287,2991,1500,1608,1453,4287,6000,0.35202277475976,MANUAL REVIEW,12672.81989135136
20000,1,1,2,22,0,0,0,0,0,0,14677,16625,17924,18674,15452,15882,3004,3006,3007,489,2110,2201,0.32563942093030174,MANUAL REVIEW,2930.7547883727157
240000,2,2,1,46,0,0,0,0,-2,-2,233438,240715,246000,-150,-150,-150,11250,10950,0,0,0,672,0.30376869781804083,MANUAL REVIEW,32807.01936434841
50000,1,2,1,46,0,0,0,0,0,0,48885,48793,34440,30889,30182,29912,2000,2500,2000,1500,5000,1500,0.44932774923931984,MANUAL REVIEW,10109.874357884697
260000,2,1,1,35,-2,-2,-2,-2,-1,-1,-124,-124,-124,1599,360,882,0,0,1723,366,882,0,0.32833719631017755,MANUAL REVIEW,38415.45196829078
120000,2,1,2,30,-1,2,-1,-1,-1,-1,330,165,165,0,165,0,0,165,0,165,0,0,0.6891797207042946,REJECT,37215.7049180319
290000,2,2,1,45,0,0,0,0,0,0,36335,36085,35225,35711,35381,34468,1564,1594,1840,1378,1245,1388,0.16380889177587954,APPROVE,21377.06037675228
60000,2,1,2,24,0,0,0,0,0,0,22504,23547,24877,21465,21218,21300,1420,1750,1338,761,925,887,0.27179038704417025,APPROVE,7338.340450192597
120000,2,2,1,39,0,0,0,0,0,0,44630,37772,27827,3228,3294,0,1999,1040,265,66,0,0,0.2911101150033946,APPROVE,15719.94621018331
20000,1,2,1,32,0,0,0,2,0,0,16354,17776,21158,20511,20316,20474,1700,4000,0,800,1000,800,0.6233656593048721,REJECT,5610.290933743849
170000,1,2,2,42,0,0,0,0,0,0,142118,144803,133868,119956,121277,122926,7040,6165,5004,5003,5001,5009,0.20940073501627643,APPROVE,16019.156228745147
100000,2,2,1,31,0,0,0,0,0,0,75818,76887,78178,79858,74785,54849,2745,2939,3500,3000,1989,1987,0.21699222409400593,APPROVE,9764.650084230267
50000,2,5,1,33,0,0,0,0,0,0,43268,39605,39702,39200,40000,0,2011,2000,1000,800,0,0,0.1797611480163346,APPROVE,4044.6258303675286
60000,1,2,2,37,1,-2,-2,-1,-1,-1,-391,-781,-781,389,389,609,0,0,1950,0,1000,0,0.25675552417715897,APPROVE,6932.399152783292
260000,2,1,1,39,-2,-2,-2,-2,-2,-2,5912,3768,1444,2402,2040,3172,3786,1451,2424,2050,3187,1972,0.19103648405057283,APPROVE,22351.268633917025
50000,1,3,1,36,2,0,0,0,0,0,47097,46006,36272,11521,2678,5468,1796,1284,1060,100,99,273,0.8847591798066168,REJECT,19907.081545648878
150000,2,3,1,45,0,0,0,0,0,0,141415,144592,147635,129507,132219,134869,5457,5661,4636,4800,4850,5000,0.18166468714594136,APPROVE,12262.366382351043
500000,1,1,2,48,1,-2,-1,-1,0,0,-471,-471,157,20697,23906,23906,0,785,20697,3766,0,2040,0.24543363116643832,APPROVE,55222.56701244863
200000,2,2,1,33,0,0,0,0,0,0,15126,14633,14918,16992,8967,8494,3000,2000,5000,2000,1000,2000,0.14947111867260307,APPROVE,13452.400680534276
60000,1,2,2,24,0,0,2,0,0,0,57480,60491,57187,57619,57033,58493,4207,1000,1690,1473,2354,2009,0.5844641939998306,MANUAL REVIEW,15780.533237995427
340000,2,1,2,29,0,0,0,0,0,0,82770,54523,30874,34939,40537,41658,10000,5874,5000,10000,2000,1400,0.08729020274212373,APPROVE,13355.401019544934
50000,2,2,2,48,-1,0,-1,-1,-1,-1,1309,2158,1787,860,896,1087,1000,1787,860,900,1087,3123,0.41059143127152536,MANUAL REVIEW,9238.307203609322
110000,2,1,2,24,1,2,0,0,0,0,115527,109871,110565,216850,110952,109169,0,4000,7000,7766,3982,5000,0.5839999063286884,MANUAL REVIEW,28907.995363270074
20000,1,1,2,31,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,0.9577994535158373,REJECT,8620.195081642536
340000,2,2,1,32,0,0,0,0,0,0,61605,64250,66293,57657,53035,54693,3500,3049,2706,1870,3000,4000,0.10669690456388287,APPROVE,16324.626398274078
330000,2,1,1,50,-1,-1,-1,-1,-2,-2,8872,4337,2854,1690,0,1709,4345,2854,1702,0,1709,258,0.1986569186911672,APPROVE,29500.55242563833
30000,2,1,1,30,0,0,-1,2,-1,-1,3836,4380,1169,779,566,1361,1016,1169,0,567,1365,1834,0.5211464011881581,MANUAL REVIEW,7035.4764160401355
210000,1,2,2,28,0,0,0,0,0,0,187992,193623,187501,167142,170910,174336,8500,8600,6500,6500,6300,7900,0.25925102384161947,APPROVE,24499.22175303304
10000,2,3,2,36,-1,0,0,0,0,0,3671,4945,6157,7172,8048,8318,1500,1300,1124,1000,400,500,0.46083431733443436,MANUAL REVIEW,2073.7544280049547
130000,1,2,2,29,-1,-1,-1,-1,-1,-1,3920,3848,942,942,768,-174,4000,942,942,768,0,0,0.304029438988419,MANUAL REVIEW,17785.72218082251
50000,1,3,2,48,0,0,0,0,0,-1,79681,79989,76394,24873,-2132,28561,3200,2581,1200,2070,31500,1200,0.42342143261412085,MANUAL REVIEW,9526.98223381772
230000,2,2,2,53,0,0,0,0,0,0,9358,13482,17874,26743,26431,35153,5000,5000,10000,5000,10018,6850,0.12220428421466671,APPROVE,12648.143416218005
240000,2,1,1,37,0,0,0,0,0,0,86701,90251,92900,93876,91678,94280,5000,5000,3511,4000,4000,4000,0.16377656739800028,APPROVE,17687.86927898403
80000,2,3,1,26,0,0,0,-1,0,0,76118,78451,55339,25374,20054,20249,4196,3569,26022,504,1000,133,0.2965290657616395,APPROVE,10675.046367419023
180000,2,2,2,36,0,0,0,2,2,-1,14222,14701,17322,13137,0,2293,1300,2902,3047,0,2293,2000,0.4153581717074098,MANUAL REVIEW,33644.0119083002
170000,1,1,1,42,-1,-1,-1,-1,-1,-1,610,995,2429,2202,598,1801,995,2429,2202,598,1801,1157,0.45758623666013504,MANUAL REVIEW,35005.34710450033
30000,2,3,2,24,-1,-1,-1,-1,-1,-1,4882,14630,6323,2870,1485,3926,14630,6485,2870,1485,3926,0,0.34804063501912524,MANUAL REVIEW,4698.548572758191
10000,1,2,2,27,1,-1,0,0,0,0,-2000,2475,4428,6368,9046,10000,4475,2000,2000,2780,2000,0,0.2972359771905614,APPROVE,1337.5618973575263
380000,2,3,1,38,0,0,0,0,0,0,379080,374137,371624,362191,322148,309689,13501,14152,12270,11031,10207,10910,0.4036377762933799,MANUAL REVIEW,69022.05974616797
500000,1,1,1,33,1,-2,-2,-2,-1,0,2907,-110,-110,-310,82690,84529,9,0,0,83000,3000,4561,0.39406004429456376,MANUAL REVIEW,88663.50996627685
20000,1,2,2,25,2,2,2,2,0,0,8880,9889,10087,9585,10082,10965,1500,700,0,1000,1400,0,0.9137881542866289,REJECT,8224.09338857966
30000,2,3,1,46,2,2,2,2,3,2,22352,23392,23908,24815,24133,25087,1700,1200,1600,0,1500,0,0.9244143091850952,REJECT,12479.593173998785
130000,2,1,2,27,-1,0,0,0,0,0,19486,52960,26491,19038,22297,25986,35000,10048,8000,5000,6000,8000,0.1379212328960101,APPROVE,8068.392124416591
300000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.6457885483925291,REJECT,87181.45403299143
50000,1,2,1,45,1,2,0,0,0,0,20530,15843,18256,19896,19874,19248,0,3000,2000,1000,2000,0,0.6750954740828286,REJECT,15189.648166863642
50000,2,1,1,34,-2,-2,-2,-2,-2,-2,51400,0,0,0,0,0,0,0,0,0,0,0,0.296572467301768,APPROVE,6672.880514289781
130000,2,3,1,56,0,0,0,0,0,0,30218,31706,34130,36245,38624,40989,2000,3000,3000,3000,3000,3000,0.21352596264356163,APPROVE,12491.268814648356
490000,2,1,2,29,0,0,0,0,-1,-1,20984,10863,5342,7395,367,13804,2000,2000,3500,367,16024,3500,0.13984335790926342,APPROVE,30835.460418992585
80000,1,2,2,28,0,0,0,-2,-2,-2,15268,5135,0,0,0,0,1315,0,0,0,0,0,0.3584553811653336,MANUAL REVIEW,12904.39372195201
80000,1,3,1,52,1,2,2,2,0,0,77185,80311,81558,78761,71352,19674,5000,3100,0,2000,713,1500,0.7197336616825413,REJECT,25910.411820571488
360000,1,1,1,38,0,0,0,0,0,0,277523,117239,121284,93951,58200,52585,4013,90054,9011,3007,2592,1013,0.11904477650545416,APPROVE,19285.253793883574
80000,1,1,2,28,0,0,0,2,0,0,47933,39695,42372,41393,42275,43418,2100,3650,0,1700,2000,3000,0.4752497185888393,MANUAL REVIEW,17108.989869198216
70000,2,2,2,34,-1,-1,-1,-1,0,0,2226,1245,-1000,11019,11632,7864,1245,0,12019,1000,157,7851,0.2666597301099894,APPROVE,8399.781498464667
300000,2,1,1,36,1,-2,-2,-2,-1,0,0,0,0,0,1894,2394,0,0,0,1894,500,4662,0.48011507789476754,MANUAL REVIEW,64815.535515793614
360000,1,1,2,30,-1,-1,-1,-1,-1,0,8195,99996,795,1000,6398,9418,100496,799,1005,6398,3020,3040,0.05364156539028805,APPROVE,8689.933593226664
260000,2,2,1,35,-1,-1,-1,-1,-1,0,7967,67650,6000,0,88348,85962,67650,6000,0,88348,5000,25000,0.2073435230006299,APPROVE,24259.192191073696
490000,1,1,2,30,0,0,0,0,0,0,250637,254499,254762,253583,232878,236555,11032,10000,10000,9012,10000,10000,0.263110746061819,APPROVE,58015.91950663109
170000,1,3,1,40,-2,-2,-2,-2,-2,-1,6115,868,2687,2885,2092,36612,872,2700,2899,2102,101556,8496,0.364636672241205,MANUAL REVIEW,27894.705426452183
180000,2,1,1,26,-1,-1,-1,-1,-1,-1,4745,5865,6059,5537,17366,16971,5865,6091,5537,17366,16971,2785,0.16706175719645594,APPROVE,13532.002332912933
110000,2,1,2,24,0,0,0,0,0,0,67729,64388,63447,65394,66810,68732,3000,3000,3000,2500,3000,4000,0.1862961894653042,APPROVE,9221.661378532559
260000,2,1,1,34,0,0,0,0,0,0,136914,139380,140836,153026,156108,158893,7000,5188,15000,7500,7000,3000,0.19687307430524698,APPROVE,23034.149693713898
310000,2,2,1,47,0,0,0,0,0,0,290211,296743,303686,226605,224937,228912,10989,12100,8000,8000,9000,7670,0.21271861835806202,APPROVE,29674.24726094965
210000,1,3,2,25,-1,-1,2,-1,-1,-1,8817,23634,21776,9631,1561,1990,23776,0,9631,1561,1990,7967,0.2538737269285373,APPROVE,23991.067194746778
20000,1,2,2,24,2,2,2,2,2,2,16276,16715,18327,17735,19446,18988,1000,2200,0,2000,0,1200,0.9273983354767491,REJECT,8346.585019290742
140000,2,3,1,60,0,0,0,0,0,0,137730,137498,137187,136807,136631,136080,4990,4975,4897,5029,4792,4987,0.3089208389622135,MANUAL REVIEW,19462.012854619454
210000,2,1,2,38,0,0,0,0,0,0,13744,14565,13173,13258,8155,2838,5000,3397,3000,2000,2300,5230,0.1377793640886135,APPROVE,13020.149906373976
50000,2,2,1,31,0,0,0,0,0,0,22716,19198,19462,14841,11088,10301,2000,1510,4000,1000,600,500,0.30955837172300593,MANUAL REVIEW,6965.063363767633
120000,2,3,1,58,1,-1,-1,-2,-2,-1,0,2228,0,0,0,672,2228,0,0,0,672,2507,0.5835639916813616,MANUAL REVIEW,31512.45555079353
230000,2,3,1,37,0,0,0,0,0,0,228342,189966,142377,143828,143698,143342,6100,7000,5356,5400,5200,5500,0.26221648576375095,APPROVE,27139.406276548223
230000,1,1,1,34,0,0,0,0,0,0,22954,11225,10669,13498,12482,9949,1700,1380,8000,1000,4000,1000,0.21586759551581974,APPROVE,22342.296135887344
120000,1,2,2,30,2,2,2,2,2,2,69443,70896,72381,70629,74827,76470,3200,3200,0,6000,3000,3000,0.9143909252033774,REJECT,49377.10996098238
80000,1,3,2,42,0,0,2,0,0,0,11204,17587,17405,20207,23308,26406,6922,441,3450,3541,3545,3649,0.3911441860745701,MANUAL REVIEW,14081.190698684522
70000,2,3,2,30,-1,2,0,0,0,0,71521,68041,68607,27870,28219,28810,0,2332,1751,1100,1034,1272,0.47381845989471255,MANUAL REVIEW,14925.281486683445
70000,2,3,2,40,0,0,2,0,0,0,12924,14615,14692,14784,15175,16360,2600,1000,1000,1000,2000,2000,0.5092653413777498,MANUAL REVIEW,16041.85825339912
120000,2,2,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.44312127555084957,MANUAL REVIEW,23928.54887974588
360000,2,1,2,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.7040373492105857,REJECT,114054.05057211488
320000,2,1,2,36,0,0,0,0,0,0,29026,28179,28695,19370,10155,3788,5000,5018,1000,3000,0,7013,0.12956365899091019,APPROVE,18657.166894691065
230000,1,1,1,56,0,0,0,0,0,0,38349,39154,39921,40828,37934,38889,1933,1700,1600,1340,1548,1844,0.16905428394233887,APPROVE,17497.11838803207
